JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration
1745,5,4,25.07.2024,homepage,Click,270.0
1746,10,19,02.02.2023,productpage,Click,212.0
1747,2,9,08.02.2023,homepage,Click,288.0
1748,61,20,04.10.2023,checkout,Purchase,20.0
1749,25,9,01.09.2024,checkout,Drop-off,
1750,7,5,10.11.2023,productpage,View,181.0
1751,47,9,04.04.2025,productpage,View,276.0
1752,2,9,12.07.2025,productpage,View,257.0
1753,18,9,17.04.2024,homepage,View,108.0
1754,21,12,17.05.2025,productpage,View,98.0
1755,97,8,30.07.2023,checkout,Drop-off,
1756,41,17,15.09.2023,productpage,View,117.0
1757,82,9,17.08.2024,productpage,View,210.0
1758,98,16,04.07.2025,productpage,View,146.0
1759,51,15,15.08.2025,homepage,View,99.0
1760,15,9,06.08.2023,checkout,Drop-off,
1761,47,1,09.09.2024,checkout,Drop-off,
1762,67,4,28.05.2024,homepage,Click,259.0
1763,69,14,11.02.2023,checkout,Purchase,126.0
1764,52,3,04.02.2023,productpage,View,294.0
1765,87,5,01.04.2023,productpage,View,283.0
1766,23,5,17.04.2025,homepage,Click,95.0
1767,87,1,22.08.2023,homepage,View,137.0
1768,46,4,09.02.2024,checkout,Drop-off,
1769,42,20,25.05.2023,productpage,View,242.0
1770,18,17,14.10.2024,homepage,View,23.0
1771,67,15,14.01.2023,homepage,View,209.0
1772,56,19,29.12.2023,productpage,View,75.0
1773,92,3,06.02.2024,productpage,View,245.0
1774,37,15,02.06.2023,homepage,Click,223.0
1775,77,10,30.12.2023,productpage,Click,11.0
1776,22,15,06.09.2023,homepage,View,70.0
1777,82,16,12.10.2025,productpage,View,176.0
1778,28,11,10.01.2025,productpage,View,34.0
1779,47,1,27.04.2024,checkout,Drop-off,
1780,93,14,20.03.2024,productpage,View,258.0
1781,91,5,15.04.2023,productpage,View,90.0
1782,23,2,06.03.2024,checkout,Drop-off,
1783,6,18,14.11.2024,homepage,View,279.0
1784,50,13,03.04.2023,checkout,Drop-off,
1785,30,10,31.03.2025,homepage,View,64.0
1786,2,18,18.01.2025,checkout,Drop-off,
1787,2,14,16.02.2023,productpage,View,163.0
1788,77,7,08.03.2023,homepage,Click,263.0
1789,35,5,10.10.2025,productpage,Click,242.0
1790,10,13,01.11.2023,homepage,View,111.0
1791,75,2,23.04.2025,productpage,View,148.0
1792,32,8,23.08.2025,homepage,View,136.0
1793,75,6,29.10.2025,productpage,View,52.0
1794,50,9,02.06.2025,homepage,View,76.0
1795,10,11,15.03.2024,productpage,View,174.0
1796,44,11,19.12.2023,homepage,Click,127.0
1797,83,11,12.06.2023,checkout,Purchase,209.0
1798,74,2,18.08.2024,homepage,View,133.0
1799,12,11,28.10.2023,homepage,Click,167.0
1800,22,11,29.12.2023,productpage,Click,143.0
1801,24,17,20.12.2024,homepage,Click,74.0
1802,91,15,22.07.2024,checkout,Purchase,293.0
1803,30,8,24.07.2023,productpage,View,252.0
1804,44,10,06.10.2023,homepage,View,165.0
1805,87,4,07.02.2024,productpage,View,208.0
1806,2,11,11.01.2025,homepage,View,256.0
1807,30,15,28.09.2023,homepage,View,95.0
1808,74,13,24.01.2024,productpage,View,277.0
1809,35,6,15.01.2024,homepage,Click,66.0
1810,58,19,04.08.2024,checkout,Purchase,198.0
1811,42,7,04.07.2023,checkout,Drop-off,
1812,5,8,27.06.2023,productpage,View,227.0
1813,28,7,22.07.2024,productpage,View,237.0
1814,87,12,14.06.2023,productpage,View,69.0
1815,81,3,22.03.2023,productpage,View,58.0
1816,9,20,10.08.2025,checkout,Drop-off,
1817,65,6,07.05.2025,homepage,View,278.0
1818,91,10,04.05.2025,homepage,Click,142.0
1819,100,2,18.04.2025,productpage,Drop-off,
1820,17,6,16.02.2024,productpage,View,179.0
1821,93,3,20.12.2023,checkout,Drop-off,
1822,84,4,12.05.2023,productpage,View,233.0
1823,40,15,27.09.2023,productpage,View,55.0
1824,30,20,09.07.2025,homepage,View,300.0
1825,23,20,03.10.2024,productpage,View,265.0
1826,21,2,17.10.2024,productpage,View,220.0
1827,16,4,31.10.2023,homepage,Click,242.0
1828,59,5,03.01.2023,homepage,View,172.0
1829,90,15,11.12.2024,homepage,Click,34.0
1830,99,17,03.03.2025,homepage,Click,81.0
1831,3,2,13.11.2023,homepage,View,56.0
1832,33,20,12.01.2025,productpage,View,214.0
1833,9,10,30.01.2024,productpage,View,113.0
1834,78,20,30.08.2023,productpage,View,236.0
1835,56,9,15.12.2024,checkout,Drop-off,
1836,1,17,21.02.2025,homepage,View,289.0
1837,94,1,28.07.2025,checkout,Drop-off,
1838,99,5,23.02.2025,checkout,Drop-off,
1839,41,3,17.10.2023,checkout,Drop-off,
1840,2,8,16.03.2023,homepage,View,195.0
1841,64,11,22.11.2025,homepage,View,169.0
1842,75,1,06.12.2024,productpage,View,127.0
1843,37,13,21.09.2025,checkout,Drop-off,
1844,88,14,23.03.2025,checkout,Drop-off,
1845,6,15,17.10.2023,homepage,View,291.0
1846,21,2,18.03.2023,productpage,View,197.0
1847,15,3,30.11.2025,homepage,View,38.0
1848,58,17,29.12.2024,checkout,Drop-off,
1849,67,12,04.09.2024,homepage,View,76.0
1850,33,2,27.10.2023,checkout,Drop-off,
1851,36,7,07.11.2024,homepage,View,135.0
1852,26,8,04.09.2024,homepage,Click,163.0
1853,88,18,01.10.2023,homepage,View,107.0
1854,81,12,27.12.2024,productpage,View,82.0
1855,74,12,04.11.2024,homepage,View,42.0
1856,2,19,25.07.2024,productpage,View,216.0
1857,95,18,30.03.2023,productpage,View,216.0
1858,87,17,18.07.2024,productpage,View,114.0
1859,92,10,05.09.2023,homepage,View,116.0
1860,54,11,14.03.2024,homepage,Click,270.0
1861,66,2,01.08.2023,homepage,View,22.0
1862,62,4,27.09.2024,homepage,View,293.0
1863,24,11,03.05.2025,homepage,View,219.0
1864,23,9,27.08.2023,homepage,Click,253.0
1865,74,15,24.08.2025,productpage,Click,190.0
1866,22,20,28.01.2025,homepage,View,216.0
1867,46,18,29.05.2024,homepage,View,92.0
1868,38,14,13.08.2025,checkout,Drop-off,
1869,21,14,02.06.2025,homepage,View,152.0
1870,8,14,15.03.2023,homepage,View,241.0
1871,21,2,24.06.2023,homepage,Click,262.0
1872,40,20,28.08.2025,homepage,View,123.0
1873,72,12,21.01.2025,homepage,View,124.0
1874,29,13,18.07.2024,productpage,View,233.0
1875,67,18,12.08.2023,homepage,View,220.0
1876,98,5,16.10.2023,checkout,Drop-off,
1877,34,15,28.06.2024,homepage,Click,173.0
1878,63,14,09.10.2023,checkout,Purchase,31.0
1879,90,16,04.10.2024,homepage,Click,136.0
1880,53,9,16.03.2024,productpage,Click,257.0
1881,35,7,30.09.2025,homepage,Click,166.0
1882,87,2,16.02.2024,homepage,View,196.0
1883,73,13,29.12.2025,homepage,View,292.0
1884,67,18,03.12.2024,homepage,View,224.0
1885,43,18,15.12.2024,checkout,Drop-off,
1886,51,18,30.09.2025,productpage,View,93.0
1887,81,16,11.06.2025,homepage,Click,77.0
1888,19,11,25.10.2025,productpage,Click,259.0
1889,51,5,20.04.2025,productpage,Click,154.0
1890,12,11,30.09.2023,homepage,Click,162.0
1891,12,20,18.07.2025,productpage,Click,285.0
1892,92,2,10.08.2025,productpage,Click,155.0
1893,66,1,28.11.2024,homepage,Click,47.0
1894,88,13,21.10.2025,homepage,View,146.0
1895,81,10,16.09.2023,checkout,Drop-off,
1896,61,3,21.11.2025,homepage,View,238.0
1897,32,11,05.03.2023,productpage,View,272.0
1898,49,16,29.05.2025,homepage,View,182.0
1899,92,1,24.03.2023,productpage,View,33.0
1900,48,10,07.04.2023,homepage,View,236.0
1901,34,15,15.12.2024,checkout,Drop-off,
1902,39,19,07.01.2024,checkout,Drop-off,
1903,37,10,26.09.2025,productpage,View,174.0
1904,1,14,15.11.2025,homepage,View,110.0
1905,76,10,06.07.2024,productpage,View,171.0
1906,90,8,01.03.2025,checkout,Drop-off,
1907,34,15,26.07.2025,homepage,View,166.0
1908,6,7,22.04.2023,productpage,View,172.0
1909,60,14,03.06.2024,productpage,View,219.0
1910,64,18,22.07.2025,homepage,View,80.0
1911,12,19,28.03.2024,checkout,Drop-off,
1912,33,6,18.12.2023,checkout,Drop-off,
1913,49,11,20.11.2023,homepage,View,17.0
1914,55,17,19.06.2025,productpage,View,134.0
1915,48,12,05.03.2024,homepage,Click,62.0
1916,67,10,04.01.2024,productpage,Click,85.0
1917,2,13,21.01.2025,checkout,Drop-off,
1918,57,17,13.10.2024,homepage,Click,157.0
1919,90,19,29.08.2024,homepage,Click,216.0
1920,10,4,05.09.2024,productpage,Click,21.0
1921,28,12,30.03.2023,productpage,Click,172.0
1922,81,10,27.12.2023,productpage,Click,93.0
1923,95,13,07.08.2025,checkout,Purchase,106.0
1924,25,3,30.09.2025,homepage,View,249.0
1925,96,18,12.01.2023,productpage,View,179.0
1926,38,9,18.10.2023,productpage,View,201.0
1927,48,12,29.03.2023,productpage,View,189.0
1928,25,11,15.06.2023,productpage,View,13.0
1929,1,6,25.06.2025,checkout,Drop-off,
1930,90,18,20.02.2024,checkout,Drop-off,
1931,26,4,22.07.2023,homepage,View,133.0
1932,56,17,04.09.2025,homepage,View,148.0
1933,23,14,06.04.2023,homepage,Click,111.0
1934,81,13,27.06.2023,homepage,Click,158.0
1935,68,14,05.04.2024,productpage,Click,209.0
1936,81,20,21.02.2025,homepage,View,248.0
1937,66,2,06.05.2023,productpage,View,225.0
1938,46,14,07.05.2025,productpage,View,166.0
1939,96,15,12.06.2024,homepage,View,142.0
1940,54,6,18.10.2024,checkout,Drop-off,
1941,54,19,18.06.2024,homepage,Click,196.0
1942,75,12,27.04.2023,homepage,Click,225.0
1943,21,16,07.10.2025,homepage,View,241.0
1944,59,9,16.01.2024,productpage,View,182.0
1945,22,10,16.03.2023,homepage,View,68.0
1946,68,15,10.08.2024,productpage,View,285.0
1947,69,1,22.02.2025,productpage,View,229.0
1948,16,19,12.12.2023,homepage,View,135.0
1949,25,2,23.04.2023,homepage,View,238.0
1950,50,7,09.12.2025,homepage,View,248.0
1951,77,13,06.06.2024,productpage,View,22.0
1952,94,2,11.02.2025,homepage,Click,268.0
1953,20,10,26.02.2024,homepage,View,232.0
1954,38,11,19.05.2023,homepage,View,89.0
1955,76,2,12.10.2025,homepage,View,262.0
1956,29,14,21.07.2023,homepage,View,179.0
1957,10,16,11.03.2024,homepage,Click,172.0
1958,98,18,25.06.2025,homepage,Click,270.0
1959,68,2,12.07.2023,productpage,Click,106.0
1960,2,2,24.09.2023,homepage,Click,101.0
1961,88,5,08.08.2023,homepage,View,152.0
1962,31,3,23.12.2023,productpage,View,174.0
1963,72,3,30.07.2023,productpage,View,94.0
1964,26,11,19.06.2024,productpage,View,100.0
1965,2,3,22.11.2025,homepage,View,73.0
1966,65,4,26.03.2024,checkout,Drop-off,
1967,60,10,07.02.2025,homepage,Click,57.0
1968,97,9,25.11.2025,homepage,View,209.0
1969,44,2,17.11.2023,productpage,View,104.0
1970,28,3,12.07.2023,checkout,Drop-off,
1971,100,6,18.08.2025,homepage,Click,36.0
1972,19,10,06.01.2025,homepage,Click,288.0
1973,83,20,20.08.2023,productpage,Click,151.0
1974,66,18,22.01.2024,homepage,View,76.0
1975,31,1,15.06.2024,productpage,View,85.0
1976,17,13,14.09.2024,productpage,View,171.0
1977,55,5,22.02.2023,productpage,View,166.0
1978,23,2,04.12.2024,homepage,Click,281.0
1979,61,7,09.04.2025,homepage,Click,246.0
1980,84,9,24.01.2024,checkout,Purchase,44.0
1981,68,6,06.10.2023,homepage,Click,80.0
1982,21,20,25.03.2025,homepage,View,189.0
1983,56,15,31.01.2024,homepage,View,33.0
1984,44,10,27.11.2023,homepage,View,160.0
1985,56,20,02.01.2024,homepage,View,192.0
1986,98,4,11.04.2023,homepage,Click,128.0
1987,66,14,11.06.2023,productpage,Drop-off,
1988,20,12,08.09.2025,productpage,View,14.0
1989,45,1,30.11.2025,productpage,View,208.0
1990,97,9,30.05.2023,homepage,Click,276.0
1991,85,15,20.01.2023,homepage,View,74.0
1992,6,17,07.09.2023,homepage,View,293.0
1993,51,13,30.05.2024,homepage,View,173.0
1994,22,15,24.09.2024,homepage,Click,176.0
1995,85,18,03.08.2023,homepage,View,239.0
1996,74,17,03.02.2023,checkout,Drop-off,
1997,31,7,15.05.2023,productpage,View,236.0
1998,40,17,30.03.2025,checkout,Drop-off,
1999,26,14,09.07.2025,homepage,View,88.0
2000,32,12,23.05.2025,homepage,View,210.0
2001,29,3,04.06.2024,productpage,View,27.0
2002,73,1,24.11.2025,checkout,Drop-off,
2003,62,7,27.07.2024,homepage,Click,82.0
2004,47,13,01.12.2024,checkout,Purchase,230.0
2005,68,16,08.04.2024,checkout,Drop-off,
2006,71,8,22.04.2025,homepage,Click,158.0
2007,83,19,01.07.2023,checkout,Purchase,127.0
2008,73,7,07.11.2024,productpage,View,238.0
2009,22,18,22.08.2025,productpage,View,188.0
2010,42,16,11.12.2023,homepage,View,269.0
2011,17,1,22.11.2025,homepage,View,204.0
2012,50,17,08.10.2024,checkout,Drop-off,
2013,38,5,07.10.2023,productpage,View,31.0
2014,59,5,22.05.2023,checkout,Drop-off,
2015,42,20,01.08.2025,checkout,Drop-off,
2016,25,3,31.07.2025,productpage,View,290.0
2017,62,7,19.08.2023,checkout,Drop-off,
2018,95,4,20.04.2024,homepage,Click,211.0
2019,81,15,02.02.2024,homepage,View,87.0
2020,25,6,17.11.2024,productpage,View,173.0
2021,92,20,05.03.2023,homepage,View,158.0
2022,70,8,13.11.2023,productpage,View,77.0
2023,84,2,20.02.2025,homepage,View,238.0
2024,1,18,09.09.2025,productpage,View,114.0
2025,61,19,16.07.2023,homepage,Click,56.0
2026,10,5,15.02.2024,homepage,Click,295.0
2027,91,4,09.01.2023,checkout,Drop-off,
2028,24,7,19.05.2025,productpage,View,181.0
2029,90,13,01.08.2024,productpage,View,230.0
2030,21,10,10.06.2024,homepage,View,171.0
2031,46,2,18.10.2023,checkout,Drop-off,
2032,7,2,15.07.2023,productpage,View,75.0
2033,77,2,19.09.2025,homepage,View,273.0
2034,36,19,17.08.2025,checkout,Drop-off,
2035,46,18,19.08.2023,productpage,View,92.0
2036,70,4,12.08.2024,homepage,Click,28.0
2037,72,2,10.02.2025,homepage,View,180.0
2038,96,13,12.02.2023,productpage,View,288.0
2039,23,15,25.02.2025,checkout,Drop-off,
2040,1,1,11.03.2023,homepage,Click,26.0
2041,75,18,08.09.2025,productpage,Click,34.0
2042,85,2,17.06.2024,homepage,Click,211.0
2043,8,20,19.06.2023,homepage,View,69.0
2044,33,7,05.11.2025,productpage,View,17.0
2045,97,20,02.07.2024,productpage,View,217.0
2046,93,12,20.04.2023,productpage,View,77.0
2047,59,18,07.04.2024,productpage,View,186.0
2048,20,6,14.01.2024,checkout,Drop-off,
2049,51,20,11.12.2023,productpage,View,142.0
2050,56,15,31.07.2023,homepage,Click,126.0
2051,88,11,12.08.2025,productpage,Click,188.0
2052,31,11,05.04.2025,homepage,View,192.0
2053,50,4,17.06.2024,productpage,View,289.0
2054,26,1,31.01.2023,checkout,Drop-off,
2055,91,16,01.10.2023,checkout,Drop-off,
2056,5,15,15.02.2024,productpage,View,129.0
2057,72,2,06.10.2024,homepage,Click,240.0
2058,38,19,16.11.2023,productpage,Drop-off,
2059,52,14,15.09.2024,homepage,View,29.0
2060,99,7,20.06.2024,homepage,View,133.0
2061,46,5,05.10.2023,productpage,View,112.0
2062,34,16,27.08.2025,checkout,Drop-off,
2063,52,13,18.07.2023,homepage,Click,188.0
2064,30,12,09.09.2025,homepage,Click,107.0
2065,40,4,29.09.2025,homepage,View,130.0
2066,49,7,23.10.2023,homepage,Click,186.0
2067,13,1,05.11.2023,homepage,Click,255.0
2068,26,14,17.05.2023,homepage,View,18.0
2069,89,12,09.03.2023,productpage,View,123.0
2070,6,10,05.07.2025,homepage,View,154.0
2071,22,3,23.08.2025,checkout,Drop-off,
2072,1,20,29.05.2023,checkout,Drop-off,
2073,18,14,12.08.2023,productpage,View,25.0
2074,38,2,29.12.2024,homepage,View,137.0
2075,21,9,09.07.2024,checkout,Drop-off,
2076,98,3,28.11.2023,productpage,View,208.0
2077,98,10,15.11.2024,checkout,Drop-off,
2078,84,20,15.06.2025,homepage,Click,56.0
2079,4,13,02.10.2023,productpage,Click,153.0
2080,87,16,09.10.2023,homepage,View,121.0
2081,26,15,10.11.2025,checkout,Drop-off,
2082,68,11,06.03.2024,homepage,Click,42.0
2083,19,13,11.01.2025,productpage,Click,162.0
2084,88,6,17.08.2024,homepage,View,174.0
2085,50,5,24.06.2024,homepage,Click,43.0
2086,43,10,16.01.2024,homepage,Click,176.0
2087,4,5,01.07.2023,homepage,Click,135.0
2088,32,2,05.10.2025,homepage,View,130.0
2089,85,18,20.11.2023,productpage,View,214.0
2090,78,2,12.09.2023,productpage,View,46.0
2091,41,9,23.08.2023,productpage,View,44.0
2092,64,12,17.11.2025,homepage,Click,243.0
2093,52,6,05.11.2023,homepage,Click,300.0
2094,18,2,11.02.2025,productpage,Click,231.0
2095,7,16,10.11.2024,homepage,Click,57.0
2096,60,5,28.01.2025,checkout,Purchase,242.0
2097,54,17,15.06.2024,homepage,View,142.0
2098,82,19,13.11.2023,checkout,Drop-off,
2099,89,15,24.05.2023,homepage,View,185.0
2100,15,17,30.12.2023,productpage,View,97.0
2101,53,15,14.08.2024,homepage,View,198.0
2102,81,1,30.05.2024,homepage,View,281.0
2103,1,17,29.01.2024,homepage,Click,211.0
2104,37,14,03.07.2025,checkout,Drop-off,
2105,70,12,04.08.2025,homepage,View,295.0
2106,83,11,14.02.2023,checkout,Drop-off,
2107,58,12,29.12.2025,homepage,Click,177.0
2108,34,5,27.05.2025,homepage,View,226.0
2109,27,7,22.07.2023,homepage,View,163.0
2110,67,14,03.06.2025,productpage,View,240.0
2111,94,10,04.07.2023,productpage,View,28.0
2112,30,15,15.04.2024,productpage,View,156.0
2113,11,16,12.10.2024,productpage,View,137.0
2114,40,5,28.09.2025,homepage,View,298.0
2115,22,17,20.10.2024,homepage,View,77.0
2116,20,8,10.11.2025,productpage,View,156.0
2117,63,16,06.12.2023,homepage,Click,29.0
2118,70,19,27.01.2024,homepage,View,176.0
2119,23,17,28.08.2024,homepage,View,97.0
2120,77,20,11.05.2024,checkout,Drop-off,
2121,66,7,26.01.2023,productpage,View,282.0
2122,21,5,28.08.2023,homepage,View,79.0
2123,14,17,03.03.2025,homepage,View,49.0
2124,1,3,23.09.2023,productpage,View,161.0
2125,21,14,21.01.2025,checkout,Drop-off,
2126,16,7,10.07.2023,homepage,Click,217.0
2127,98,16,18.12.2024,checkout,Purchase,292.0
2128,45,17,13.12.2023,checkout,Drop-off,
2129,89,11,02.01.2025,checkout,Drop-off,
2130,30,15,14.04.2024,homepage,View,130.0
2131,48,4,08.02.2024,checkout,Drop-off,
2132,13,4,17.03.2023,productpage,View,22.0
2133,73,9,24.05.2024,homepage,Click,208.0
2134,60,4,04.05.2025,productpage,Click,160.0
2135,53,19,24.04.2023,homepage,View,272.0
2136,16,12,17.10.2023,checkout,Drop-off,
2137,54,16,20.07.2025,productpage,View,117.0
2138,33,18,04.04.2024,productpage,View,133.0
2139,49,11,11.04.2024,productpage,View,84.0
2140,48,16,20.06.2024,homepage,Click,29.0
2141,40,3,22.09.2025,productpage,Click,191.0
2142,34,11,31.07.2023,homepage,Click,224.0
2143,46,16,04.12.2024,productpage,Click,283.0
2144,82,14,15.10.2024,homepage,View,281.0
2145,66,19,01.06.2025,productpage,View,207.0
2146,54,1,01.10.2025,productpage,View,187.0
2147,83,3,12.06.2024,checkout,Drop-off,
2148,39,10,26.12.2024,productpage,View,176.0
2149,33,14,24.12.2023,homepage,Click,63.0
2150,14,13,23.10.2023,homepage,Click,121.0
2151,73,9,18.02.2024,homepage,View,152.0
2152,41,15,31.12.2024,productpage,View,262.0
2153,65,16,09.02.2024,productpage,View,289.0
2154,19,9,14.01.2025,checkout,Drop-off,
2155,70,14,24.04.2023,productpage,View,126.0
2156,30,20,05.04.2024,homepage,View,60.0
2157,90,16,10.03.2024,checkout,Drop-off,
2158,3,14,18.06.2023,productpage,View,39.0
2159,4,8,15.12.2025,productpage,View,259.0
2160,66,10,05.09.2025,homepage,View,150.0
2161,42,17,18.12.2023,productpage,View,144.0
2162,26,15,09.06.2023,homepage,Click,219.0
2163,46,18,26.07.2025,productpage,Click,217.0
2164,29,3,04.07.2023,checkout,Purchase,174.0
2165,45,4,12.10.2025,productpage,View,35.0
2166,99,14,24.06.2023,productpage,View,246.0
2167,29,6,08.04.2025,productpage,View,123.0
2168,84,11,17.01.2023,homepage,View,22.0
2169,5,19,13.01.2024,homepage,View,135.0
2170,67,10,08.09.2024,checkout,Drop-off,
2171,73,7,03.05.2023,checkout,Drop-off,
2172,61,8,01.12.2024,homepage,Click,139.0
2173,98,2,14.01.2023,productpage,Click,298.0
2174,95,3,30.07.2024,checkout,Purchase,63.0
2175,12,10,28.03.2024,homepage,Click,280.0
2176,63,7,02.08.2025,productpage,Click,134.0
2177,77,19,06.01.2025,productpage,Click,183.0
2178,34,5,22.08.2023,productpage,Click,41.0
2179,63,6,01.10.2024,checkout,Purchase,122.0
2180,72,14,17.11.2023,homepage,Click,106.0
2181,59,17,25.09.2024,checkout,Purchase,145.0
2182,72,9,21.06.2023,homepage,View,19.0
2183,54,18,11.10.2024,homepage,Click,294.0
2184,34,7,02.06.2023,productpage,Click,275.0
2185,39,12,17.03.2023,productpage,Click,57.0
2186,57,20,03.12.2023,productpage,Click,224.0
2187,1,9,23.10.2024,checkout,Purchase,10.0
2188,95,2,06.06.2023,productpage,View,237.0
2189,49,20,06.01.2025,productpage,View,130.0
2190,33,16,10.05.2025,homepage,Click,233.0
2191,7,8,23.12.2024,productpage,Click,289.0
2192,93,17,21.06.2024,homepage,Click,48.0
2193,19,20,25.11.2024,homepage,Click,162.0
2194,33,14,04.06.2023,checkout,Purchase,217.0
2195,75,10,24.01.2025,productpage,View,258.0
2196,46,12,21.04.2025,productpage,View,150.0
2197,58,2,25.03.2024,productpage,View,23.0
2198,34,16,01.09.2023,productpage,View,187.0
2199,7,15,31.01.2023,homepage,View,122.0
2200,93,16,08.05.2024,checkout,Drop-off,
2201,84,6,10.07.2025,productpage,View,45.0
2202,5,3,07.09.2024,homepage,Click,121.0
2203,6,11,22.08.2024,productpage,Click,136.0
2204,81,3,18.01.2023,productpage,Click,234.0
2205,100,9,23.08.2024,homepage,Click,20.0
2206,10,1,10.03.2025,homepage,Click,16.0
2207,11,14,17.03.2025,homepage,Click,52.0
2208,60,1,04.06.2025,productpage,Click,281.0
2209,97,4,19.04.2025,checkout,Purchase,23.0
2210,89,17,30.11.2024,checkout,Drop-off,
2211,67,7,06.04.2025,homepage,View,34.0
2212,49,17,14.01.2025,homepage,View,152.0
2213,84,14,29.07.2023,checkout,Drop-off,
2214,92,14,15.08.2024,productpage,View,258.0
2215,49,19,14.02.2023,checkout,Drop-off,
2216,51,16,05.08.2025,productpage,View,249.0
2217,28,20,19.06.2024,homepage,View,28.0
2218,51,3,14.12.2025,homepage,Click,115.0
2219,14,20,02.01.2024,homepage,Click,145.0
2220,99,3,26.06.2024,productpage,Click,281.0
2221,41,12,08.07.2023,homepage,View,292.0
2222,84,3,19.05.2023,homepage,Click,222.0
2223,61,20,11.11.2023,productpage,Click,159.0
2224,88,4,01.06.2023,checkout,Purchase,89.0
2225,44,10,29.10.2023,productpage,View,107.0
2226,4,9,20.03.2024,homepage,View,259.0
2227,35,13,30.07.2025,checkout,Drop-off,
2228,92,14,18.08.2023,homepage,Click,193.0
2229,7,8,11.06.2023,productpage,Click,181.0
2230,74,3,11.01.2023,checkout,Purchase,219.0
2231,70,2,12.03.2023,homepage,View,20.0
2232,35,16,18.06.2023,homepage,View,89.0
2233,95,6,07.01.2024,homepage,Click,266.0
2234,31,3,03.07.2025,checkout,Purchase,107.0
2235,13,8,14.05.2023,checkout,Drop-off,
2236,41,16,20.12.2025,productpage,View,171.0
2237,72,4,02.05.2023,homepage,View,52.0
2238,22,19,14.11.2024,homepage,View,268.0
2239,83,18,30.03.2025,homepage,Click,134.0
2240,19,6,09.06.2025,productpage,Click,107.0
2241,84,1,12.01.2024,productpage,Click,15.0
2242,54,6,17.11.2024,homepage,View,234.0
2243,25,4,20.03.2025,productpage,View,141.0
2244,22,3,17.05.2025,productpage,View,139.0
2245,33,17,16.02.2025,homepage,View,247.0
2246,11,15,04.06.2023,productpage,View,114.0
2247,38,18,25.04.2025,checkout,Drop-off,
2248,36,20,16.05.2024,productpage,View,152.0
2249,61,2,21.07.2025,productpage,View,131.0
2250,25,9,29.05.2025,productpage,View,122.0
2251,42,14,07.08.2025,productpage,View,231.0
2252,3,7,12.01.2023,homepage,View,64.0
2253,57,15,26.05.2023,productpage,View,274.0
2254,74,1,28.08.2025,homepage,Click,151.0
2255,13,12,23.09.2025,homepage,View,281.0
2256,3,13,15.12.2025,homepage,View,284.0
2257,37,12,10.11.2025,productpage,View,87.0
2258,77,9,01.08.2023,homepage,View,221.0
2259,73,15,24.12.2025,productpage,View,133.0
2260,17,18,26.12.2025,homepage,Click,92.0
2261,93,13,13.05.2023,productpage,Click,74.0
2262,83,9,08.09.2025,checkout,Purchase,117.0
2263,38,1,21.04.2024,productpage,View,67.0
2264,73,5,13.04.2025,homepage,View,249.0
2265,1,11,01.09.2024,homepage,View,15.0
2266,97,11,27.08.2025,homepage,Click,227.0
2267,29,18,07.04.2023,homepage,Click,194.0
2268,83,16,24.12.2023,homepage,Click,284.0
2269,59,11,23.12.2024,checkout,Drop-off,
2270,89,3,02.11.2023,productpage,View,222.0
2271,1,7,17.09.2025,checkout,Drop-off,
2272,57,6,20.08.2023,checkout,Drop-off,
2273,65,18,28.03.2023,productpage,View,70.0
2274,27,1,12.09.2024,checkout,Drop-off,
2275,28,1,08.07.2025,productpage,View,21.0
2276,10,19,07.11.2025,homepage,View,12.0
2277,45,5,14.07.2025,checkout,Drop-off,
2278,81,9,22.06.2024,homepage,Click,270.0
2279,33,2,05.09.2025,productpage,Click,149.0
2280,90,16,17.04.2023,homepage,Click,183.0
2281,93,4,21.04.2024,productpage,Click,172.0
2282,69,2,05.01.2023,homepage,View,55.0
2283,65,15,24.08.2023,productpage,View,254.0
2284,58,3,12.06.2023,productpage,View,292.0
2285,45,7,22.07.2024,productpage,View,276.0
2286,8,19,20.11.2023,homepage,View,63.0
2287,87,3,18.02.2023,homepage,View,120.0
2288,29,4,27.07.2023,homepage,Click,141.0
2289,91,12,16.07.2023,productpage,Click,252.0
2290,97,15,09.01.2024,homepage,View,53.0
2291,93,19,03.03.2024,productpage,View,266.0
2292,19,2,25.06.2025,productpage,View,216.0
2293,73,5,27.06.2024,checkout,Drop-off,
2294,66,7,06.06.2025,productpage,View,134.0
2295,67,9,04.07.2025,homepage,View,239.0
2296,44,9,22.01.2023,productpage,View,143.0
2297,70,15,18.12.2023,homepage,View,203.0
2298,85,2,26.11.2024,homepage,View,179.0
2299,45,2,04.07.2023,productpage,View,188.0
2300,45,12,10.02.2024,productpage,View,298.0
2301,24,1,06.10.2025,homepage,View,285.0
2302,36,2,19.04.2025,checkout,Drop-off,
2303,58,3,08.09.2025,homepage,View,155.0
2304,79,16,27.05.2024,productpage,View,13.0
2305,95,9,06.09.2025,productpage,View,58.0
2306,37,18,21.01.2023,checkout,Drop-off,
2307,5,11,28.06.2023,productpage,View,104.0
2308,34,8,16.07.2023,homepage,Click,121.0
2309,21,7,20.08.2025,productpage,Click,30.0
2310,31,3,23.09.2023,productpage,Click,133.0
2311,75,8,11.09.2023,checkout,Purchase,34.0
2312,84,17,09.06.2025,productpage,View,279.0
2313,8,16,18.07.2023,productpage,View,160.0
